date,state,daily_partial,daily_full,daily_booster,daily,daily_partial_adol,daily_full_adol,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul_booster,cumul,cumul_partial_adol,cumul_full_adol,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,pfizer3,sinovac1,sinovac2,sinovac3,astra1,astra2,astra3,sinopharm1,sinopharm2,sinopharm3,cansino,cansino3,pending1,pending2,pending3
2021-04-17,Sabah,30,236,0,266,0,0,0,0,58116,45765,0,103877,5,1,0,0,3,236,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,Sarawak,986,499,0,1485,0,0,0,0,71556,35325,0,106881,8,11,0,0,978,71,0,8,427,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-17,Selangor,1052,34,0,1086,1,0,0,0,93477,62107,0,155584,6,0,0,0,715,5,0,337,29,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,Terengganu,27,0,0,27,0,0,0,0,30382,20742,0,51124,26,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,W.P. Kuala Lumpur,2,0,0,2,0,0,0,0,80568,40271,0,120839,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,W.P. Labuan,0,0,0,0,0,0,0,0,3336,2341,0,5677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,W.P. Putrajaya,0,1,0,1,0,0,0,0,8159,4713,0,12872,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Johor,2324,1276,0,3600,1,0,0,0,67126,32274,0,99400,13,0,0,0,2283,1275,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-18,Kedah,490,47,0,537,0,0,0,0,45592,26242,0,71834,30,2,0,0,489,24,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Kelantan,359,384,0,743,0,0,0,0,33126,19928,0,53054,3,0,0,0,42,384,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Melaka,8,298,0,306,0,0,0,0,21543,11710,0,33253,3,0,0,0,8,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Negeri Sembilan,0,0,0,0,0,0,0,0,31713,22155,0,53868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Pahang,0,3,0,3,0,0,0,0,44675,33349,0,78024,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Perak,1098,20,0,1118,0,0,0,0,58326,48975,0,107301,9,0,0,0,1097,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-18,Perlis,0,2,0,2,0,0,0,0,11736,9509,0,21245,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Pulau Pinang,243,0,0,243,0,0,0,0,41483,32114,0,73597,2,2,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Sabah,13,37,0,50,0,0,0,0,58129,45802,0,103927,5,1,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Sarawak,918,846,0,1764,0,0,0,0,72474,36171,0,108645,8,11,0,0,917,647,0,1,198,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-18,Selangor,408,6,0,414,0,0,0,0,93885,62113,0,155998,6,0,0,0,408,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Terengganu,232,846,0,1078,0,2,0,0,30614,21588,0,52202,26,3,0,0,92,846,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,80568,40271,0,120839,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,W.P. Labuan,0,0,0,0,0,0,0,0,3336,2341,0,5677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,W.P. Putrajaya,0,1,0,1,0,0,0,0,8159,4714,0,12873,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Johor,3532,1321,0,4853,1,0,0,0,70658,33595,0,104253,14,0,0,0,3491,1321,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Kedah,1169,620,0,1789,0,0,0,0,46761,26862,0,73623,30,2,0,0,1160,69,0,9,551,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Kelantan,1029,703,0,1732,1,0,0,0,34155,20631,0,54786,4,0,0,0,702,703,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Melaka,1550,42,0,1592,0,0,0,0,23093,11752,0,34845,3,0,0,0,1528,42,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Negeri Sembilan,931,144,0,1075,0,0,0,0,32644,22299,0,54943,1,0,0,0,622,144,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Pahang,1847,4,0,1851,1,0,0,0,46522,33353,0,79875,15,0,0,0,1682,4,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Perak,2089,104,0,2193,0,1,0,0,60415,49079,0,109494,9,1,0,0,1978,20,0,111,84,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Perlis,696,16,0,712,0,0,0,0,12432,9525,0,21957,1,0,0,0,696,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Pulau Pinang,2112,74,0,2186,1,0,0,0,43595,32188,0,75783,3,2,0,0,2067,74,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,2014,155,0,2169,5,0,0,0,60143,45957,0,106096,10,1,0,0,1770,155,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,1082,1240,0,2322,1,0,0,0,73556,37411,0,110967,9,11,0,0,1082,1026,0,0,209,0,0,0,0,0,0,0,0,0,0,5,0
2021-04-19,Selangor,2326,946,0,3272,2,0,0,0,96211,63059,0,159270,8,0,0,0,2007,417,0,319,529,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Terengganu,626,764,0,1390,2,2,0,0,31240,22352,0,53592,28,5,0,0,534,764,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,W.P. Kuala Lumpur,2902,2248,0,5150,2,0,0,0,83470,42519,0,125989,8,0,0,0,2900,2247,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-19,W.P. Labuan,383,0,0,383,0,0,0,0,3719,2341,0,6060,1,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,W.P. Putrajaya,380,109,0,489,0,0,0,0,8539,4823,0,13362,2,0,0,0,379,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Johor,878,796,0,1674,0,0,0,0,71536,34391,0,105927,14,0,0,0,17,794,0,861,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Kedah,1495,1073,0,2568,0,1,0,0,48256,27935,0,76191,30,3,0,0,1490,87,0,5,986,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Kelantan,1454,657,0,2111,2,0,0,0,35609,21288,0,56897,6,0,0,0,688,657,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Melaka,1223,317,0,1540,1,0,0,0,24316,12069,0,36385,4,0,0,0,1208,317,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Negeri Sembilan,1398,448,0,1846,2,0,0,0,34042,22747,0,56789,3,0,0,0,822,448,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Pahang,1974,31,0,2005,0,0,0,0,48496,33384,0,81880,15,0,0,0,1971,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,1423,15,0,1438,0,0,0,0,61838,49094,0,110932,9,1,0,0,1195,13,0,228,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Perlis,774,1,0,775,0,0,0,0,13206,9526,0,22732,1,0,0,0,774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Pulau Pinang,2436,93,0,2529,2,0,0,0,46031,32281,0,78312,5,2,0,0,2392,93,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,2469,292,0,2761,1,0,0,0,62612,46249,0,108857,11,1,0,0,2178,292,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,298,3367,0,3665,0,0,0,0,73854,40778,0,114632,9,11,0,0,294,3065,0,4,298,0,0,0,0,0,0,0,0,0,0,4,0
2021-04-20,Selangor,3136,1458,0,4594,2,1,0,0,99347,64517,0,163864,10,1,0,0,2498,708,0,637,750,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-20,Terengganu,701,576,0,1277,0,0,0,0,31941,22928,0,54869,28,5,0,0,666,576,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,W.P. Kuala Lumpur,1928,2167,0,4095,1,0,0,0,85398,44686,0,130084,9,0,0,0,1928,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,W.P. Labuan,500,0,0,500,0,0,0,0,4219,2341,0,6560,1,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,W.P. Putrajaya,0,1,0,1,0,0,0,0,8539,4824,0,13363,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,35,1043,0,1078,0,0,0,0,71571,35434,0,107005,14,0,0,0,18,809,0,17,234,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Kedah,1258,1312,0,2570,1,1,0,0,49514,29247,0,78761,31,4,0,0,1251,46,0,7,1266,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Kelantan,740,533,0,1273,0,0,0,0,36349,21821,0,58170,6,0,0,0,464,533,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Melaka,896,717,0,1613,0,0,0,0,25212,12786,0,37998,4,0,0,0,881,717,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Negeri Sembilan,764,380,0,1144,5,0,0,0,34806,23127,0,57933,8,0,0,0,581,380,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Pahang,2046,12,0,2058,0,0,0,0,50542,33396,0,83938,15,0,0,0,2037,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,289,9,0,298,1,0,0,0,62127,49103,0,111230,10,1,0,0,112,9,0,176,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-21,Perlis,676,244,0,920,0,0,0,0,13882,9770,0,23652,1,0,0,0,675,2,0,1,242,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Pulau Pinang,2523,218,0,2741,1,0,0,0,48554,32499,0,81053,6,2,0,0,2402,218,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,2384,271,0,2655,2,0,0,0,64996,46520,0,111512,13,1,0,0,2339,271,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,252,3889,0,4141,0,1,0,0,74106,44667,0,118773,9,12,0,0,245,2402,0,7,1481,0,0,0,0,0,0,0,0,0,0,6,0
2021-04-21,Selangor,870,1084,0,1954,0,0,0,0,100217,65601,0,165818,10,1,0,0,633,387,0,237,697,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Terengganu,520,847,0,1367,0,1,0,0,32461,23775,0,56236,28,6,0,0,519,846,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,W.P. Kuala Lumpur,2026,1310,0,3336,4,0,0,0,87424,45996,0,133420,13,0,0,0,2025,1310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,W.P. Labuan,533,0,0,533,0,0,0,0,4752,2341,0,7093,1,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,W.P. Putrajaya,13,6,0,19,0,0,0,0,8552,4830,0,13382,2,0,0,0,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Johor,266,1721,0,1987,0,0,0,0,71837,37155,0,108992,14,0,0,0,266,1548,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Kedah,1376,963,0,2339,0,0,0,0,50890,30210,0,81100,31,4,0,0,1374,17,0,2,946,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Kelantan,526,484,0,1010,0,0,0,0,36875,22305,0,59180,6,0,0,0,446,484,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Melaka,804,819,0,1623,0,0,0,0,26016,13605,0,39621,4,0,0,0,757,777,0,47,42,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Negeri Sembilan,595,1351,0,1946,0,0,0,0,35401,24478,0,59879,8,0,0,0,400,1350,0,195,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Pahang,1648,234,0,1882,0,0,0,0,52190,33630,0,85820,15,0,0,0,1648,47,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Perak,392,619,0,1011,0,3,0,0,62519,49722,0,112241,10,4,0,0,321,7,0,71,612,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Perlis,444,6,0,450,0,0,0,0,14326,9776,0,24102,1,0,0,0,444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Pulau Pinang,1939,598,0,2537,1,0,0,0,50493,33097,0,83590,7,2,0,0,1793,598,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Sabah,1869,814,0,2683,0,0,0,0,66865,47334,0,114195,13,1,0,0,1805,814,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Sarawak,503,4588,0,5091,0,1,0,0,74609,49255,0,123864,9,13,0,0,499,2848,0,4,1728,0,0,0,0,0,0,0,0,0,0,12,0
2021-04-22,Selangor,419,1638,0,2057,0,0,0,0,100636,67239,0,167875,10,1,0,0,258,1249,0,161,389,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Terengganu,675,565,0,1240,0,0,0,0,33136,24340,0,57476,28,6,0,0,462,565,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,W.P. Kuala Lumpur,2326,325,0,2651,1,0,0,0,89750,46321,0,136071,14,0,0,0,2243,323,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,W.P. Labuan,607,108,0,715,0,0,0,0,5359,2449,0,7808,1,0,0,0,607,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,W.P. Putrajaya,6,356,0,362,0,1,0,0,8558,5186,0,13744,2,1,0,0,6,6,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Johor,0,330,0,330,0,0,0,0,71837,37485,0,109322,14,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Kedah,0,94,0,94,0,0,0,0,50890,30304,0,81194,31,4,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Kelantan,0,84,0,84,0,0,0,0,36875,22389,0,59264,6,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Melaka,896,760,0,1656,0,0,0,0,26912,14365,0,41277,4,0,0,0,879,701,0,17,58,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-23,Negeri Sembilan,631,197,0,828,2,0,0,0,36032,24675,0,60707,10,0,0,0,429,197,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Pahang,1494,152,0,1646,1,0,0,0,53684,33782,0,87466,16,0,0,0,1263,14,0,231,138,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Perak,998,371,0,1369,0,0,0,0,63517,50093,0,113610,10,4,0,0,481,50,0,517,321,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Perlis,488,3,0,491,0,0,0,0,14814,9779,0,24593,1,0,0,0,488,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Pulau Pinang,1905,490,0,2395,0,0,0,0,52398,33587,0,85985,7,2,0,0,1824,490,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Sabah,1130,259,0,1389,0,0,0,0,67995,47593,0,115584,13,1,0,0,954,259,0,175,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-23,Sarawak,2740,1813,0,4553,3,0,0,0,77349,51068,0,128417,12,13,0,0,2739,772,0,1,1040,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-23,Selangor,393,1186,0,1579,2,0,0,0,101029,68425,0,169454,12,1,0,0,311,446,0,82,740,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,Terengganu,0,0,0,0,0,0,0,0,33136,24340,0,57476,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,W.P. Kuala Lumpur,783,656,0,1439,1,0,0,0,90533,46977,0,137510,15,0,0,0,783,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,W.P. Labuan,755,108,0,863,0,0,0,0,6114,2557,0,8671,1,0,0,0,755,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,W.P. Putrajaya,6,190,0,196,0,0,0,0,8564,5376,0,13940,2,1,0,0,6,6,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Johor,127,118,0,245,1,0,0,0,71964,37603,0,109567,15,0,0,0,127,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Kedah,1,37,0,38,0,0,0,0,50891,30341,0,81232,31,4,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Kelantan,0,1,0,1,0,0,0,0,36875,22390,0,59265,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Melaka,373,0,0,373,0,0,0,0,27285,14365,0,41650,4,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Negeri Sembilan,143,6,0,149,0,0,0,0,36175,24681,0,60856,10,0,0,0,143,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Pahang,0,0,0,0,0,0,0,0,53684,33782,0,87466,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Perak,1096,37,0,1133,0,0,0,0,64613,50130,0,114743,10,4,0,0,1096,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Perlis,0,0,0,0,0,0,0,0,14814,9779,0,24593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Pulau Pinang,152,51,0,203,0,0,0,0,52550,33638,0,86188,7,2,0,0,0,51,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Sabah,516,351,0,867,0,0,0,0,68511,47944,0,116451,13,1,0,0,348,350,0,168,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Sarawak,4825,2730,0,7555,1,0,0,0,82174,53798,0,135972,13,13,0,0,4811,1255,0,13,1366,0,0,0,0,0,0,0,0,0,1,109,0
2021-04-24,Selangor,2,44,0,46,0,0,0,0,101031,68469,0,169500,12,1,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Terengganu,0,0,0,0,0,0,0,0,33136,24340,0,57476,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,W.P. Kuala Lumpur,7,1,0,8,0,0,0,0,90540,46978,0,137518,15,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,W.P. Labuan,750,115,0,865,0,0,0,0,6864,2672,0,9536,1,0,0,0,750,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,W.P. Putrajaya,0,0,0,0,0,0,0,0,8564,5376,0,13940,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Johor,732,2368,0,3100,0,0,0,0,72696,39971,0,112667,15,0,0,0,669,1663,0,63,705,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Kedah,1421,429,0,1850,1,0,0,0,52312,30770,0,83082,32,4,0,0,1418,8,0,3,421,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Kelantan,223,42,0,265,0,0,0,0,37098,22432,0,59530,6,0,0,0,223,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Melaka,0,0,0,0,0,0,0,0,27285,14365,0,41650,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Negeri Sembilan,0,0,0,0,0,0,0,0,36175,24681,0,60856,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Pahang,0,571,0,571,0,0,0,0,53684,34353,0,88037,16,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Perak,1121,40,0,1161,0,0,0,0,65734,50170,0,115904,10,4,0,0,1114,2,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Perlis,0,0,0,0,0,0,0,0,14814,9779,0,24593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Pulau Pinang,0,67,0,67,0,0,0,0,52550,33705,0,86255,7,2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Sabah,193,2,0,195,0,0,0,0,68704,47946,0,116646,13,1,0,0,193,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Sarawak,4681,1530,0,6211,0,0,0,0,86855,55328,0,142183,13,13,0,0,4681,1375,0,0,154,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-25,Selangor,1,0,0,1,0,0,0,0,101032,68469,0,169501,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Terengganu,740,685,0,1425,0,1,0,0,33876,25025,0,58901,28,7,0,0,737,119,0,3,566,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,90540,46978,0,137518,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,W.P. Labuan,0,0,0,0,0,0,0,0,6864,2672,0,9536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,W.P. Putrajaya,0,0,0,0,0,0,0,0,8564,5376,0,13940,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Johor,1669,2194,0,3863,2,0,0,0,74365,42165,0,116530,17,0,0,0,1079,1101,0,590,1093,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Kedah,1832,100,0,1932,2,0,0,0,54144,30870,0,85014,34,4,0,0,1831,37,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Kelantan,1860,817,0,2677,0,0,0,0,38958,23249,0,62207,6,0,0,0,1800,605,0,60,212,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Melaka,616,101,0,717,0,0,0,0,27901,14466,0,42367,4,0,0,0,614,0,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Negeri Sembilan,311,338,0,649,0,0,0,0,36486,25019,0,61505,10,0,0,0,295,333,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Pahang,1938,91,0,2029,2,4,0,0,55622,34444,0,90066,18,4,0,0,1936,8,0,2,83,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Perak,1437,712,0,2149,0,0,0,0,67171,50882,0,118053,10,4,0,0,1389,17,0,48,695,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Perlis,531,16,0,547,0,0,0,0,15345,9795,0,25140,1,0,0,0,531,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Pulau Pinang,2380,258,0,2638,5,0,0,0,54930,33963,0,88893,12,2,0,0,2269,258,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Sabah,843,436,0,1279,0,0,0,0,69547,48382,0,117925,13,1,0,0,843,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Sarawak,3274,849,0,4123,0,0,0,0,90129,56177,0,146306,13,13,0,0,3272,703,0,2,146,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Selangor,3927,1373,0,5300,6,0,0,0,104959,69842,0,174801,18,1,0,0,3916,340,0,11,1033,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,Terengganu,0,0,0,0,0,0,0,0,33876,25025,0,58901,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,W.P. Kuala Lumpur,181,1326,0,1507,0,0,0,0,90721,48304,0,139025,15,0,0,0,181,714,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,W.P. Labuan,570,79,0,649,0,0,0,0,7434,2751,0,10185,1,0,0,0,570,6,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,W.P. Putrajaya,0,253,0,253,0,0,0,0,8564,5629,0,14193,2,1,0,0,0,12,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Johor,1200,1752,0,2952,3,0,0,0,75565,43917,0,119482,20,0,0,0,1183,1114,0,17,637,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-27,Kedah,2020,897,0,2917,1,1,0,0,56164,31767,0,87931,35,5,0,0,2016,27,0,4,870,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Kelantan,2466,899,0,3365,0,0,0,0,41424,24148,0,65572,6,0,0,0,2383,703,0,83,196,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Melaka,720,171,0,891,0,0,0,0,28621,14637,0,43258,4,0,0,0,720,64,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Negeri Sembilan,545,1435,0,1980,0,0,0,0,37031,26454,0,63485,10,0,0,0,545,1185,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Pahang,1836,95,0,1931,5,0,0,0,57458,34539,0,91997,23,4,0,0,1836,7,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Perak,1570,397,0,1967,0,1,0,0,68741,51279,0,120020,10,5,0,0,1492,2,0,78,394,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-27,Perlis,520,138,0,658,0,0,0,0,15865,9933,0,25798,1,0,0,0,518,1,0,2,137,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Pulau Pinang,2451,160,0,2611,0,0,0,0,57381,34123,0,91504,12,2,0,0,2297,160,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Sabah,1113,1822,0,2935,2,0,0,0,70660,50204,0,120860,15,1,0,0,1108,1822,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Sarawak,1656,871,0,2527,1,0,0,0,91785,57048,0,148833,14,13,0,0,1656,682,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,Selangor,4853,598,0,5451,0,0,0,0,109812,70440,0,180252,18,1,0,0,4488,235,0,365,363,0,0,0,0,0,0,0,0,0,0,0,0
