date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace
2020-09-06,6,3,2,154,2,6,0,0,0,1,0,4,1,1,0,0,0,1,2,1,0,0,1,,,,,,,
2020-09-07,62,6,9,207,54,62,0,0,0,1,3,56,2,1,0,3,21,18,12,5,2,0,0,,,,,,,
2020-09-08,100,15,12,295,85,100,0,0,0,6,3,90,1,4,2,3,40,25,15,10,1,0,0,,,,,,,
2020-09-09,24,6,7,312,17,24,0,0,0,4,3,13,4,3,1,3,4,5,3,1,2,1,1,,,,,,,
2020-09-10,45,1,24,333,43,45,0,0,0,2,1,41,1,1,1,1,13,10,11,7,1,0,0,,,,,,,
2020-09-11,182,1,14,501,181,182,0,0,0,3,0,176,3,1,2,0,54,69,36,17,3,0,0,,,,,,,
2020-09-12,58,5,8,551,53,58,0,0,0,5,1,47,5,2,3,1,17,18,9,3,5,0,0,,,,,,,
2020-09-13,47,2,7,591,24,47,0,0,0,0,0,42,5,0,0,0,16,14,9,3,1,4,0,,,,,,,
2020-09-14,31,3,7,614,19,31,0,0,0,1,2,23,5,0,1,2,7,6,7,3,2,3,0,,,,,,,
2020-09-15,23,10,6,631,13,23,0,0,0,3,3,17,0,2,1,3,7,5,4,1,0,0,0,,,,,,,
2020-09-16,62,1,26,667,51,62,0,0,0,4,4,53,1,0,4,4,14,23,11,5,1,0,0,,,,,,,
2020-09-17,21,5,15,673,9,21,0,0,0,1,0,15,5,1,0,0,7,4,1,3,2,2,1,,,,,,,
2020-09-18,95,4,14,753,87,95,0,0,0,13,3,71,7,4,9,3,20,25,17,9,7,0,0,,,,,,,
2020-09-19,20,3,51,721,10,20,0,0,0,7,1,10,2,1,6,1,4,1,3,2,0,2,0,,,,,,,
2020-09-20,52,12,40,733,33,52,0,0,0,4,2,43,3,0,4,2,12,16,11,4,3,0,0,,,,,,,
2020-09-21,57,6,40,750,39,57,0,0,0,11,7,35,3,4,7,7,15,9,8,3,1,2,0,,,,,,,
2020-09-22,82,10,168,663,67,82,0,0,0,7,5,69,1,1,6,5,27,23,13,6,1,0,0,,,,,,,
2020-09-23,147,4,39,769,130,147,0,0,0,7,3,131,6,2,5,3,48,39,32,12,4,1,1,,,,,,,
2020-09-24,72,2,64,777,63,72,0,0,0,3,7,40,8,0,3,7,13,11,11,5,7,1,0,,,,,,,
2020-09-25,110,4,30,857,95,110,0,0,0,6,18,75,11,0,6,18,18,16,20,21,8,3,0,,,,,,,
2020-09-26,82,3,89,849,64,82,0,0,0,3,1,75,3,2,1,1,20,31,16,8,1,2,0,,,,,,,
2020-09-27,150,4,50,948,124,150,0,0,0,19,28,80,6,5,14,28,28,24,15,13,3,1,2,,,,,,,
2020-09-28,115,3,54,1008,96,115,0,0,0,10,9,84,12,3,7,9,27,27,19,11,7,5,0,,,,,,,
2020-09-29,101,4,50,1059,66,101,0,0,0,6,5,75,7,3,3,5,25,30,13,7,7,0,0,,,,,,,
2020-09-30,89,3,28,1120,41,89,0,0,0,6,0,71,12,5,1,0,19,24,17,11,7,4,1,,,,,,,
2020-10-01,260,1,47,1333,212,260,0,0,0,44,16,136,16,23,21,16,38,49,24,25,14,1,1,,,,,,,
2020-10-02,287,0,81,1536,205,287,0,0,0,5,0,253,16,3,2,0,65,84,59,45,16,0,0,,,,,,,
2020-10-03,317,0,121,1731,185,317,0,0,0,28,2,258,15,6,22,2,86,86,49,37,6,8,1,,,,,,,
2020-10-04,293,1,67,1955,179,293,0,0,0,7,3,258,12,3,4,3,93,78,55,32,10,2,0,,,,,,,
2020-10-05,432,3,57,2327,325,432,0,0,0,16,11,366,18,4,12,11,121,114,84,47,15,2,1,,,,,,,
2020-10-06,691,3,87,2930,487,691,0,0,0,27,8,616,33,14,13,8,180,224,137,75,25,6,2,,,,,,,
2020-10-07,489,2,74,3342,230,489,0,0,0,28,7,400,49,7,21,7,128,127,86,59,34,11,4,,,,,,,
2020-10-08,375,4,18,3694,128,375,0,0,0,30,16,264,52,11,19,16,87,75,49,53,41,9,2,,,,,,,
2020-10-09,354,2,188,3856,167,354,0,0,0,28,10,277,38,15,13,10,83,81,55,58,31,6,1,,,,,,,
2020-10-10,374,2,73,4154,157,374,0,0,0,27,12,298,34,11,16,12,82,82,75,59,26,7,1,,,,,,,
2020-10-11,561,8,133,4579,152,561,0,0,0,48,36,402,63,20,28,36,123,126,88,65,47,7,9,,,,,,,
2020-10-12,563,1,109,5030,293,563,0,0,0,39,20,302,38,13,26,20,90,93,66,53,28,7,3,,,,,,,
2020-10-13,660,2,350,5336,284,660,0,0,0,44,32,490,90,10,34,32,158,147,109,76,65,12,13,,,,,,,
2020-10-14,660,6,233,5759,297,660,0,0,0,73,31,496,58,27,46,31,151,175,103,67,48,9,1,,,,,,,
2020-10-15,589,3,409,5936,297,589,0,0,0,53,31,358,84,15,38,31,122,118,66,52,66,14,4,,,,,,,
2020-10-16,629,2,245,6314,196,629,0,0,0,83,54,443,45,31,52,54,137,137,103,66,31,14,0,,,,,,,
2020-10-17,869,0,302,6875,449,869,0,0,0,109,39,659,52,73,36,39,219,196,142,102,42,7,3,,,,,,,
2020-10-18,871,5,701,7043,298,871,0,0,0,83,67,578,85,30,53,67,191,160,124,103,68,13,4,,,,,,,
2020-10-19,865,7,455,7446,378,865,0,0,0,98,50,617,57,37,61,50,224,172,129,92,38,12,7,,,,,,,
2020-10-20,862,2,634,7670,419,862,0,0,0,68,49,647,52,28,40,49,235,204,121,87,42,3,7,,,,,,,
2020-10-21,732,8,580,7815,219,732,0,0,0,109,54,514,52,46,63,54,197,142,92,83,34,13,5,,,,,,,
2020-10-22,847,5,486,8165,408,847,0,0,0,104,87,607,45,39,65,87,210,172,124,101,32,9,4,,,,,,,
2020-10-23,710,1,467,8399,356,710,0,0,0,53,49,563,42,23,30,49,206,181,102,74,36,4,2,,,,,,,
2020-10-24,1228,11,671,8953,789,1228,0,0,0,94,92,925,64,37,57,92,273,330,193,129,48,13,3,,,,,,,
2020-10-25,823,0,579,9191,404,823,0,0,0,74,49,611,53,23,51,49,211,194,123,83,40,10,3,,,,,,,
2020-10-26,1240,2,691,9738,752,1240,0,0,0,93,47,1027,67,39,54,47,303,392,223,109,51,12,4,,,,,,,
2020-10-27,835,5,674,9897,404,835,0,0,0,68,54,481,50,22,46,54,185,142,85,69,35,12,3,,,,,,,
2020-10-28,801,2,573,10115,284,801,0,0,0,90,65,581,57,25,65,65,194,173,136,78,35,15,7,,,,,,,
2020-10-29,649,7,685,10075,275,649,0,0,0,65,40,500,31,24,41,40,211,133,95,61,25,6,0,,,,,,,
2020-10-30,799,0,491,10380,392,799,0,0,0,67,52,629,49,17,50,52,238,207,119,65,35,12,2,,,,,,,
2020-10-31,659,1,1000,10034,281,659,0,0,0,71,65,473,44,19,52,65,181,161,84,47,28,13,3,,,,,,,
2020-11-01,957,0,972,10015,396,957,0,0,0,103,76,684,51,42,61,76,267,200,119,98,36,12,3,,,,,,,
2020-11-02,834,3,900,9944,299,834,0,0,0,86,73,613,50,35,51,73,229,181,119,84,38,10,2,,,,,,,
2020-11-03,1054,14,875,10115,589,1054,0,0,0,103,68,812,58,45,58,68,309,265,144,94,45,7,6,,,,,,,
2020-11-04,1032,3,820,10320,414,1032,0,0,0,104,62,767,83,53,51,62,333,227,115,92,60,18,4,,,,,,,
2020-11-05,1009,9,839,10484,424,1009,0,0,0,69,60,782,65,24,45,60,303,211,148,120,50,14,1,,,,,,,
2020-11-06,1755,3,726,11509,1148,1755,0,0,0,149,112,1371,76,62,87,112,519,440,250,162,59,12,5,,,,,,,
2020-11-07,1168,0,1029,11646,679,1168,0,0,0,98,106,882,57,38,60,106,401,253,145,83,47,7,3,,,,,,,
2020-11-08,852,13,825,11669,345,852,0,0,0,105,54,641,42,40,65,54,254,217,96,74,30,11,1,,,,,,,
2020-11-09,972,5,1345,11295,573,972,0,0,0,103,99,648,62,44,59,99,284,191,97,76,44,13,5,,,,,,,
2020-11-10,869,1,725,11437,471,869,0,0,0,87,41,666,41,38,49,41,298,196,125,47,26,13,2,,,,,,,
2020-11-11,822,7,769,11488,503,822,0,0,0,51,27,684,46,20,31,27,342,206,79,57,33,8,5,,,,,,,
2020-11-12,919,3,996,11411,582,919,0,0,0,83,54,697,37,34,49,54,321,221,96,59,27,9,1,,,,,,,
2020-11-13,1304,4,900,11812,838,1304,0,0,0,103,86,1029,60,24,79,86,449,333,158,89,41,10,9,,,,,,,
2020-11-14,1114,2,803,12114,754,1114,0,0,0,85,48,917,32,22,63,48,478,284,92,63,23,9,0,,,,,,,
2020-11-15,1208,6,1013,12306,835,1208,0,0,0,77,60,1018,43,33,44,60,387,407,171,53,35,7,1,,,,,,,
2020-11-16,1103,1,821,12585,795,1103,0,0,0,67,31,928,33,26,41,31,367,341,169,51,20,7,6,,,,,,,
2020-11-17,1210,19,1018,12774,926,1210,0,0,0,75,34,1003,53,26,49,34,388,305,234,76,39,11,3,,,,,,,
2020-11-18,660,4,630,12799,456,660,0,0,0,52,36,532,29,16,36,36,203,170,94,65,20,8,1,,,,,,,
2020-11-19,1290,5,878,13207,977,1290,0,0,0,83,59,1071,54,28,55,59,463,367,157,84,41,9,4,,,,,,,
2020-11-20,958,5,956,13206,573,958,0,0,0,90,51,645,55,29,61,51,301,174,99,71,41,10,4,,,,,,,
2020-11-21,1041,2,1405,12838,671,1041,0,0,0,52,35,887,52,28,24,35,440,281,96,70,37,8,7,,,,,,,
2020-11-22,1096,6,1104,12826,767,1096,0,0,0,44,26,925,38,18,26,26,470,306,104,45,25,9,4,,,,,,,
2020-11-23,1884,2,883,13823,1572,1884,0,0,0,64,35,1164,45,21,43,35,585,391,139,49,26,15,4,,,,,,,
2020-11-24,2188,0,1673,14338,1896,2188,0,0,0,50,25,870,44,18,32,25,401,306,114,49,29,10,5,,,,,,,
2020-11-25,970,5,2348,12956,685,970,0,0,0,64,41,772,59,23,41,41,288,267,146,71,43,8,8,,,,,,,
2020-11-26,935,4,2555,11333,536,935,0,0,0,62,36,704,55,23,39,36,293,223,123,65,42,10,3,,,,,,,
2020-11-27,1109,10,1148,11292,662,1109,0,0,0,76,51,911,59,30,46,51,384,301,145,81,40,15,4,,,,,,,
2020-11-28,1315,5,1110,11492,974,1315,0,0,0,87,59,1122,45,34,53,59,495,397,168,62,32,11,2,,,,,,,
2020-11-29,1309,1,1333,11462,953,1309,0,0,0,59,33,1131,55,22,37,33,396,447,193,95,33,16,6,,,,,,,
2020-11-30,1212,9,2112,10556,749,1212,0,0,0,61,40,1050,60,27,34,40,422,380,164,84,40,13,7,,,,,,,
2020-12-01,1472,5,1552,10476,1153,1472,0,0,0,51,31,1099,39,17,34,31,630,335,83,51,26,9,4,,,,,,,
2020-12-02,851,4,658,10663,444,851,0,0,0,80,42,663,59,26,54,42,286,187,127,63,45,12,2,,,,,,,
2020-12-03,1075,3,948,10789,648,1075,0,0,0,83,43,826,52,30,53,43,387,252,115,72,38,12,2,,,,,,,
2020-12-04,1141,3,1144,10785,666,1141,0,0,0,91,56,744,71,35,56,56,348,213,119,64,50,15,6,,,,,,,
2020-12-05,1123,5,1143,10761,638,1123,0,0,0,74,73,901,71,29,45,73,362,321,122,96,54,13,4,,,,,,,
2020-12-06,1335,3,1069,11025,870,1335,0,0,0,71,39,1088,64,24,47,39,498,366,144,80,47,16,1,,,,,,,
2020-12-07,1600,3,1033,11588,1038,1600,0,0,0,74,50,1306,88,32,42,50,425,491,272,118,62,20,6,,,,,,,
2020-12-08,1012,7,1750,10844,444,1012,0,0,0,75,35,839,55,33,42,35,367,276,136,60,38,14,3,,,,,,,
2020-12-09,959,6,1068,10732,535,959,0,0,0,64,35,674,61,28,36,35,269,237,104,64,40,19,2,,,,,,,
2020-12-10,2234,5,1112,11846,1790,2234,0,0,0,79,45,2011,62,37,42,45,1001,724,190,96,43,14,5,,,,,,,
2020-12-11,1810,11,937,12713,1361,1810,0,0,0,91,68,1458,70,25,66,68,688,469,211,90,56,10,4,,,,,,,
2020-12-12,1937,2,911,13733,1461,1937,0,0,0,65,72,1671,66,19,46,72,798,607,175,91,49,11,6,,,,,,,
2020-12-13,1229,2,1309,13651,746,1229,0,0,0,85,53,1003,58,29,56,53,401,374,148,80,37,15,6,,,,,,,
2020-12-14,1371,1,1204,13817,870,1371,0,0,0,75,46,1175,55,30,45,46,483,455,174,63,43,11,1,,,,,,,
2020-12-15,1772,12,1084,14500,1039,1772,0,0,0,114,36,1480,74,50,64,36,522,627,246,85,59,15,0,,,,,,,
2020-12-16,1295,10,1052,14740,776,1295,0,0,0,64,38,1115,53,27,37,38,456,413,168,78,36,10,7,,,,,,,
2020-12-17,1220,6,1297,14659,628,1220,0,0,0,72,46,957,66,32,40,46,413,295,157,92,49,13,4,,,,,,,
2020-12-18,1683,8,1214,15126,893,1683,0,0,0,73,39,1377,62,29,44,39,614,464,205,94,40,16,6,,,,,,,
2020-12-19,1153,2,998,15277,651,1153,0,0,0,80,29,974,61,32,48,29,334,384,155,101,47,10,4,,,,,,,
2020-12-20,1340,3,1067,15546,791,1340,0,0,0,80,53,1119,63,28,52,53,435,389,186,109,48,13,2,,,,,,,
2020-12-21,2018,7,1084,16478,1436,2018,0,0,0,68,34,1848,59,27,41,34,834,658,253,103,47,11,1,,,,,,,
2020-12-22,2062,4,911,17624,1444,2062,0,0,0,138,70,1776,58,65,73,70,742,690,252,92,43,9,6,,,,,,,
2020-12-23,1348,16,710,18259,764,1348,0,0,0,58,41,1081,56,19,39,41,399,394,205,83,43,11,2,,,,,,,
2020-12-24,1581,2,1085,18745,847,1581,0,0,0,86,39,1286,90,36,50,39,484,456,230,116,64,23,3,,,,,,,
2020-12-25,1247,2,1441,18547,547,1247,0,0,0,101,45,961,67,38,63,45,364,335,169,93,53,11,3,,,,,,,
2020-12-26,2335,11,874,20000,1567,2335,0,0,0,94,65,1793,97,40,54,65,684,686,313,110,72,23,2,,,,,,,
2020-12-27,1196,5,997,20198,508,1196,0,0,0,108,46,875,95,46,62,46,319,305,159,92,64,25,6,,,,,,,
2020-12-28,1594,3,1181,20602,743,1594,0,0,0,118,58,1299,93,41,77,58,452,469,252,126,66,23,4,,,,,,,
2020-12-29,1925,10,1123,21401,1098,1925,0,0,0,125,37,1547,83,51,74,37,509,606,300,132,53,26,4,,,,,,,
2020-12-30,1870,2,745,22517,920,1870,0,0,0,135,60,1306,121,48,87,60,484,434,232,156,79,33,9,,,,,,,
2020-12-31,2525,13,1481,23554,1505,2525,0,0,0,132,63,2156,94,56,76,63,1036,709,290,121,71,18,5,,,,,,,
2021-01-01,2068,2,2230,23380,944,2068,0,0,0,129,78,1715,115,59,70,78,640,710,238,127,72,36,7,0,0,35,17,0,18,671
2021-01-02,2295,9,3321,22345,1091,2295,0,0,0,122,60,1895,113,40,82,60,717,722,316,140,89,19,5,0,2,30,33,0,135,882
2021-01-03,1704,5,2726,21315,588,1704,0,0,0,170,71,1307,114,63,107,71,522,443,202,140,79,26,9,0,0,41,25,0,83,432
2021-01-04,1741,8,1010,22036,618,1741,0,0,0,178,72,1346,103,71,107,72,580,406,229,131,71,23,9,0,0,47,7,0,37,518
2021-01-05,2027,16,1221,22832,776,2027,0,0,0,176,87,1610,125,76,100,87,627,537,256,190,80,36,9,0,0,30,14,0,111,590
2021-01-06,2593,4,1129,24279,1603,2593,0,0,0,137,68,1968,122,60,77,68,786,730,311,141,78,32,12,0,2,21,12,0,81,1463
2021-01-07,3027,6,2145,25155,1532,3027,0,0,0,207,99,1594,189,94,113,99,719,477,218,180,132,42,15,0,2,38,8,0,63,1403
2021-01-08,2643,2,2708,25078,1162,2643,0,0,0,168,91,2200,147,69,99,91,881,750,394,175,100,36,11,0,0,75,10,0,131,935
2021-01-09,2451,5,1401,26120,977,2451,0,0,0,183,104,2002,153,78,105,104,851,615,327,209,104,37,12,0,1,91,7,0,327,472
2021-01-10,2433,7,1277,27264,751,2433,0,0,0,213,95,1900,204,69,144,95,754,659,320,167,149,40,15,0,7,83,13,0,86,492
2021-01-11,2232,5,1006,28487,788,2232,0,0,0,223,128,1657,180,89,134,128,650,517,293,197,132,35,13,0,5,127,12,0,197,348
2021-01-12,3309,6,1469,30317,1460,3309,0,0,0,239,121,2681,183,97,142,121,1066,886,457,272,139,32,12,0,4,208,16,0,439,769
2021-01-13,2985,2,994,32299,1076,2985,0,0,0,232,130,2354,214,90,142,130,865,852,413,224,136,61,17,0,10,151,6,0,296,589
2021-01-14,3337,7,1710,33913,1365,3337,0,0,0,260,128,2620,209,109,151,128,1084,865,411,260,145,50,14,0,1,260,12,0,153,921
2021-01-15,3211,5,1939,35171,1300,3211,0,0,0,243,145,2471,196,97,146,145,983,832,412,244,130,52,14,0,15,92,20,0,12,1068
2021-01-16,4029,8,2148,37037,1425,4029,0,0,0,334,177,3209,256,141,193,177,1292,1122,442,353,169,72,15,0,4,114,6,0,110,1168
2021-01-17,3339,15,2676,37689,1326,3339,0,0,0,292,163,2399,213,113,179,163,871,872,420,236,145,52,16,0,4,140,13,0,162,937
2021-01-18,3306,7,2293,38686,1195,3306,0,0,0,239,161,2552,231,98,141,161,996,857,443,256,144,64,23,0,4,135,40,0,107,854
2021-01-19,3631,7,2944,39363,1088,3631,0,0,0,286,176,2840,271,109,177,176,950,1069,483,338,182,63,26,0,19,170,12,0,310,513
2021-01-20,4008,5,2374,40977,1432,4008,0,0,0,292,178,3210,309,120,172,178,1085,1219,550,356,216,72,21,0,9,225,48,0,113,966
2021-01-21,3170,8,2490,41642,720,3170,0,0,0,270,170,2365,312,101,169,170,924,771,371,299,192,82,38,0,0,157,48,0,26,346
2021-01-22,3631,6,2554,42703,933,3631,0,0,0,364,177,2709,314,157,207,177,1016,847,470,376,205,87,22,0,15,177,54,0,89,538
2021-01-23,4275,11,4313,42650,1015,4275,0,0,0,342,174,3337,313,142,200,174,1155,1193,602,387,205,81,27,0,7,211,22,0,68,595
2021-01-24,3346,7,4427,41558,1086,3346,0,0,0,286,176,2445,275,108,178,176,905,747,451,342,190,68,17,0,24,211,8,0,242,537
2021-01-25,3048,8,3638,40952,757,3047,1,0,0,253,128,2309,292,114,139,128,874,715,421,299,188,82,22,0,13,102,29,0,62,505
2021-01-26,3585,2,4076,40441,742,3585,0,0,0,289,160,2797,283,119,170,160,1053,875,492,377,207,54,22,0,11,209,21,0,59,414
2021-01-27,3680,6,1858,42247,1425,3680,0,0,0,257,141,2847,259,114,143,141,1078,971,521,277,178,64,17,0,28,124,25,0,64,1170
2021-01-28,4094,8,3281,43047,823,4094,0,0,0,360,169,3217,297,168,192,169,1172,1080,551,414,203,67,27,0,19,129,27,0,27,564
2021-01-29,5725,7,3423,45330,1790,5725,0,0,0,312,196,4215,403,119,193,196,1681,1320,703,511,284,87,32,0,21,150,10,0,419,1116
2021-01-30,5728,5,3805,47240,1741,5728,0,0,0,336,194,4459,361,145,191,194,1915,1380,713,451,247,88,26,0,11,154,9,0,132,1337
2021-01-31,5298,3,4522,47998,1678,5298,0,0,0,399,190,4171,338,170,229,190,1792,1354,670,355,221,87,30,0,8,97,82,0,97,1349
2021-02-01,4214,9,4280,47917,1267,4214,0,0,0,245,127,3190,272,110,135,127,1369,997,515,309,187,55,30,0,12,89,55,0,116,917
2021-02-02,3455,5,3661,47697,1345,3455,0,0,0,210,119,2370,201,109,101,119,1022,715,368,265,139,47,15,0,16,62,9,0,77,1089
2021-02-03,4284,6,3804,48157,1792,4284,0,0,0,220,135,3614,189,106,114,135,1498,1238,594,284,122,45,22,0,5,127,14,0,122,1465
2021-02-04,4571,3,4092,48614,1793,4570,1,0,0,282,154,3502,279,109,173,154,1461,1085,614,342,172,81,26,0,11,149,14,0,237,1268
2021-02-05,3391,4,3392,48605,1108,3391,0,0,0,252,108,2579,236,108,144,108,1012,800,468,299,141,61,34,0,6,88,39,0,145,762
2021-02-06,3847,4,1692,50744,1486,3847,0,0,0,247,121,2855,258,104,143,121,1112,931,526,286,176,64,18,0,6,120,15,0,133,1020
2021-02-07,3731,8,3369,51094,1604,3731,0,0,0,192,107,2816,196,76,116,107,1119,975,470,252,118,54,24,0,2,138,11,0,43,1164
2021-02-08,3100,1,2340,51831,1547,3100,0,0,0,164,90,2624,171,80,84,90,1174,887,359,204,117,41,13,0,1,26,14,0,29,1426
2021-02-09,2764,6,3887,50695,935,2764,0,0,0,207,103,2169,168,86,121,103,830,752,353,234,101,52,15,0,1,22,10,0,51,789
2021-02-10,3288,5,1929,52043,1500,3288,0,0,0,189,118,2283,175,84,105,118,958,737,348,240,105,43,27,0,0,43,23,0,63,1309
2021-02-11,3384,15,3774,51640,1631,3384,0,0,0,200,120,2668,187,81,119,120,1039,907,460,262,126,42,19,0,0,94,28,0,93,1388
2021-02-12,3318,7,3505,51447,1716,3318,0,0,0,156,73,2789,158,63,93,73,1141,961,473,214,101,45,12,0,0,36,11,0,37,1459
2021-02-13,3499,1,3515,51416,1611,3499,0,0,0,176,106,2631,127,75,101,106,1193,844,370,224,87,26,14,0,0,91,16,0,70,1365
2021-02-14,2464,3,4525,49346,857,2464,0,0,0,159,104,1920,183,73,86,104,724,634,365,197,103,61,19,0,11,79,3,0,54,627
2021-02-15,2176,1,4521,46987,689,2176,0,0,0,178,95,1683,169,75,103,95,631,515,315,222,97,50,22,0,0,45,9,0,64,497
2021-02-16,2720,0,5718,43976,1581,2720,0,0,0,177,83,2012,157,80,97,83,709,798,351,154,91,46,20,0,0,85,11,0,57,1372
2021-02-17,2998,7,5709,41258,1589,2998,0,0,0,139,87,2375,158,63,76,87,1085,746,374,170,92,41,25,0,0,83,63,0,103,1302
2021-02-18,2712,4,5320,38643,1303,2712,0,0,0,137,73,2122,189,57,80,73,830,756,346,190,97,61,31,0,40,35,39,0,43,1118
2021-02-19,2936,9,4889,36681,1435,2936,0,0,0,173,110,2415,130,70,103,110,1127,759,366,163,84,34,12,0,5,37,11,0,112,1230
2021-02-20,2461,0,4782,34352,1173,2461,0,0,0,179,83,1857,113,74,105,83,732,622,329,174,72,33,8,0,20,61,3,0,298,743
2021-02-21,3297,6,4456,33188,2082,3296,1,0,0,150,89,2865,127,65,85,89,1470,930,310,155,84,29,14,0,7,38,8,0,124,1870
2021-02-22,2192,3,3414,31956,1084,2192,0,0,0,160,81,1801,102,80,80,81,710,625,289,177,60,32,10,0,1,88,7,0,110,824
2021-02-23,2468,4,4055,30359,1113,2468,0,0,0,141,78,1932,123,60,81,78,833,623,282,194,78,37,8,0,0,74,3,0,175,805
2021-02-24,3545,1,3331,30568,2483,3545,0,0,0,140,81,2932,168,56,84,81,1345,1042,398,147,92,46,30,0,0,70,19,0,29,2338
2021-02-25,1924,6,3752,28734,705,1924,0,0,0,155,74,1469,160,64,91,74,609,420,246,194,102,31,27,0,1,76,26,0,105,442
2021-02-26,2253,7,3085,27899,1136,2253,0,0,0,121,77,1812,184,55,66,77,842,546,268,156,104,51,29,0,11,140,27,0,95,863
2021-02-27,2364,1,3320,26933,1100,2364,0,0,0,141,101,1862,163,50,91,101,776,588,291,207,111,36,16,0,4,157,6,0,52,801
2021-02-28,2437,1,3251,26114,1404,2437,0,0,0,134,80,2039,119,61,73,80,721,879,302,137,82,29,8,0,0,114,9,0,85,1131
2021-03-01,1828,7,2486,25452,962,1828,0,0,0,129,58,1443,99,49,80,58,586,486,244,127,63,26,10,0,0,56,4,0,113,737
2021-03-02,1555,3,2528,24470,604,1555,0,0,0,114,57,1202,129,49,65,57,475,376,212,139,80,36,13,0,1,56,4,0,113,737
2021-03-03,1745,2,2276,23935,867,1744,1,0,0,111,60,1443,72,45,66,60,663,452,190,138,49,18,5,0,0,42,3,0,47,665
2021-03-04,2063,9,2922,23073,897,2062,1,0,0,159,88,1570,130,63,96,88,619,504,292,155,75,44,11,0,0,105,15,0,99,645
2021-03-05,2154,5,3275,21944,1021,2151,3,0,0,193,174,1214,117,69,124,174,518,331,238,127,82,28,7,0,6,65,1,0,81,813
2021-03-06,1680,3,2548,21072,650,1678,2,0,0,181,87,1143,129,63,118,87,448,348,202,145,78,36,15,0,0,64,15,0,54,428
2021-03-07,1683,10,2506,20244,649,1681,2,0,0,121,97,1235,110,50,71,97,506,380,220,129,69,31,10,0,1,60,1,0,61,454
2021-03-08,1529,9,2076,19691,361,1522,7,0,0,147,88,1152,110,55,92,88,446,352,224,130,72,25,13,0,6,34,1,0,34,232
2021-03-09,1280,2,2345,18618,530,1277,3,0,0,113,46,1028,77,40,73,46,372,321,214,121,45,23,9,0,0,97,13,0,5,357
2021-03-10,1448,10,2137,17922,765,1446,2,0,0,127,60,1161,85,41,86,60,417,415,213,116,58,22,5,8,0,87,2,0,15,587
2021-03-11,1647,5,2104,17461,664,1628,19,0,0,103,59,1291,121,43,60,59,473,417,248,153,87,25,9,0,2,88,4,0,116,399
2021-03-12,1575,7,2042,16991,444,1570,5,0,0,147,84,1123,132,58,89,84,414,336,210,163,92,29,11,0,0,53,3,0,69,244
2021-03-13,1470,12,1830,16628,518,1453,17,0,0,127,65,1050,128,49,78,65,379,357,194,120,86,27,15,0,0,53,0,0,89,270
2021-03-14,1354,14,1782,16196,431,1341,12,1,0,137,66,1004,105,57,80,66,394,302,196,112,69,24,12,0,0,48,0,0,64,209
2021-03-15,1208,9,1973,15427,430,1192,15,1,0,119,82,890,79,44,75,82,384,238,174,94,56,14,9,0,1,59,1,0,6,238
2021-03-16,1063,4,1365,15122,426,1050,13,0,0,133,60,767,92,58,75,60,292,247,138,90,64,22,6,0,1,76,0,0,8,247
2021-03-17,1219,7,1346,14993,607,1205,14,0,0,101,54,790,77,39,62,54,307,235,151,97,47,22,8,4,1,88,0,0,39,377
2021-03-18,1213,6,1503,14702,488,1200,13,0,0,132,70,860,90,45,87,70,343,269,137,111,63,21,6,0,0,49,2,0,142,195
2021-03-19,1576,11,1996,14281,944,1560,15,1,0,137,67,1233,101,63,74,67,515,418,190,110,63,30,8,0,0,80,0,0,298,454
2021-03-20,1671,2,1585,14362,744,1650,21,0,0,144,64,1333,112,51,93,64,487,461,249,136,84,19,9,0,0,53,3,0,236,326
2021-03-21,1327,11,1247,14437,632,1312,15,0,0,116,57,1048,82,42,74,57,410,342,202,94,55,18,9,3,0,67,0,14,0,343
2021-03-22,1116,8,1495,14056,597,1110,6,0,0,94,47,903,59,34,60,47,382,317,123,81,35,16,8,0,0,19,1,10,111,361
2021-03-23,1384,9,1058,14380,762,1363,20,1,0,111,62,1096,96,29,82,62,452,365,172,107,66,22,8,2,0,35,0,8,37,592
2021-03-24,1268,5,1083,14561,614,1251,17,0,0,128,64,988,72,47,81,64,379,341,165,103,53,14,5,0,0,34,22,7,41,385
2021-03-25,1360,1,1491,14428,591,1343,17,0,0,166,63,992,121,66,100,63,376,315,178,123,87,31,3,0,0,110,1,16,62,207
2021-03-26,1275,32,1509,14193,509,1264,10,1,0,152,72,918,98,55,97,72,337,277,185,119,68,21,9,0,0,47,0,31,22,300
2021-03-27,1199,5,1257,14127,494,1187,12,0,0,185,102,799,77,48,137,102,308,233,151,107,49,20,8,0,0,117,6,32,8,243
2021-03-28,1302,9,1127,14298,650,1290,12,0,0,132,74,983,102,50,82,74,400,289,162,132,61,26,15,0,0,28,0,22,283,223
2021-03-29,941,8,1097,14138,345,929,12,0,0,96,52,708,74,27,69,52,267,247,105,89,44,24,6,0,0,26,0,21,63,155
